25.971,134.63,53.398,7.2519,5.9637,22.302,13.238,3.9502,7.8285,15.455,18.676,13.427,14.278,-2.1849,1.7476,9.1422,21.661,6.8088,1.1774,1.8107,7.6405,3.2964,0.063956,0.28423,0.011741,0.013326,0.0084612,143.54,34.556,69.323,19.555,47.48
18.963,78.251,50.048,8.7454,7.7586,31.069,7.5863,3.2327,4.0278,11.425,11.711,8.9271,22.369,-3.3212,2.2657,9.4143,10.97,4.2769,2.4814,1.4411,3.1584,6.5078,0.057748,0.24914,0.0099975,0.0057542,0.0086351,152.04,37.78,28.171,0.20762,20.574
25.675,51.496,31.187,9.5123,14.885,34.552,9.5891,2.1314,6.2293,11.5,11.574,9.6195,9.7969,-4.7923,1.8466,11.246,16.858,3.4903,2.5408,1.2354,3.6071,5.1241,0.052684,0.2564,0.012178,0.014152,0.0068254,163.26,36.188,6.9006,0.00016313,8.3186
27.263,57.095,55.994,7.4167,11.215,29.642,10.962,1.8086,7.6476,7.9202,9.1024,14.274,12.877,-5.2241,2.2078,6.2332,14.609,5.3472,2.2125,1.6071,8.1098,3.1817,0.024657,0.25399,0.012228,0.0064248,0.0085512,212.31,23.601,1.25E-05,1.13E-05,1.22E-05
21.999,141.15,59.844,5.2558,7.184,24.9,8.4703,4.7766,4.9125,19.102,21.78,10.596,27.296,-4.151,1.7478,4.4454,20.767,4.6861,1.2297,1.8006,7.8364,6.2209,0.050148,0.23177,0.0075527,0.0095304,0.0082239,173.6,40.768,73.53,9.0728,30.719
24.916,106.56,58.904,4.2242,13.619,39.921,6.3304,5.1476,3.9982,9.4825,16.816,10.653,23.826,-2.0588,1.6174,7.8234,24.363,8.3979,2.6597,1.8177,4.6201,5.5437,0.04826,0.15716,0.0076195,0.011054,0.0050812,175.35,58.425,40.655,0.00053674,24.15
17.4,138.76,28.949,5.3301,10.225,30.731,5.8584,4.1296,8.6871,7.3222,8.1593,16.093,12.796,-3.0371,2.1185,5.3704,19.318,8.1718,2.0563,0.93542,5.9587,6.7534,0.05332,0.26583,0.011392,0.0084586,0.0084116,163.82,35.542,57.801,0.11362,15.518
14.779,113.57,67.705,4.1136,14.052,38.702,12.21,2.4397,9.1305,17.867,21.253,6.3607,18.18,-5.0228,2.1985,5.5217,9.0076,8.5319,1.3872,2.3984,8.304,5.8032,0.022651,0.13086,0.013163,0.0065476,0.0079793,280.22,56.776,3.90E-05,1.87E-05,2.45E-05
21.348,108.66,28.397,8.0068,7.7712,21.019,6.5769,2.4916,3.7196,10.824,7.98,14.462,21.428,-2.3938,1.2242,4.6919,23.376,5.342,2.6913,1.3379,4.9148,5.0205,0.029732,0.28577,0.0060851,0.012054,0.0098861,213.07,25.16,8.19E-05,4.85E-05,5.35E-05
26.403,96.943,29.043,7.0617,13.278,27.506,7.6665,5.1512,6.8283,17.003,14.934,19.008,20.134,-1.9696,1.3961,5.4414,24.424,4.7533,1.1596,2.25,4.5527,5.261,0.059492,0.2448,0.012181,0.01476,0.013685,150.31,39.154,40.597,9.415,18.274
30.293,68.758,60.591,4.381,12.358,29.758,7.9971,4.0845,6.6612,11.34,7.7006,11.119,13.589,-5.3683,1.8374,5.7475,19.872,5.774,1.5332,0.93358,3.7606,4.1907,0.056515,0.31254,0.0079859,0.011352,0.010556,156.81,30.51,31.13,7.4856,23.572
25.426,139.95,34.39,5.3899,10.241,17.179,5.5356,3.5318,5.1828,8.7439,16.803,12.952,10.878,-3.1436,1.1163,9.8215,22.652,4.4605,1.5506,0.80893,4.8092,6.1746,0.036738,0.3485,0.010228,0.0061043,0.011163,217.65,25.687,40.545,0.00022686,0.00040452
28.461,107.14,68.428,5.1939,15.051,16.519,5.1,2.7055,8.1667,19.133,15.77,14.086,20.159,-4.0523,1.9748,9.7962,15.821,4.7954,1.6693,0.89153,7.1347,5.6168,0.034913,0.2175,0.0063579,0.014396,0.013721,229.09,41.192,34.029,0.0001254,0.0025845
21.081,107.07,58.84,4.7155,13.9,20.839,10.52,3.6118,4.0527,16.138,20.797,8.216,18.177,-2.2972,1.0835,6.1514,22.955,4.3272,1.9531,1.5346,3.5145,3.2621,0.029525,0.29404,0.013795,0.012062,0.0062896,255.95,29.376,11.905,0.00021381,0.00040428
19.239,105.32,31.165,5.467,8.8218,38.292,12.293,2.3833,8.9012,18.978,13.597,15.643,10.022,-3.8506,1.6436,9.594,12.615,6.6347,1.3098,2.3647,7.5687,3.1971,0.053702,0.29536,0.0068081,0.0072175,0.012256,163.26,32.017,52.638,4.2945,19.031
19.788,76.08,60.748,10.061,14.144,31.304,9.116,4.4265,9.0395,18.554,18.481,13.463,28.415,-3.1593,1.7695,5.5268,13.665,8.2025,0.93067,2.398,7.9751,6.8326,0.028062,0.32512,0.01039,0.01197,0.0097199,261.67,25.884,0.00052636,0.00020239,0.00031813
20.208,139.27,51.44,6.2197,16.124,25.069,10.747,4.7328,4.2546,9.8466,7.6499,10.098,10.341,-3.9851,1.7403,7.5998,15.507,5.7882,2.1948,1.9818,8.1872,6.4206,0.038739,0.24995,0.011776,0.013981,0.006515,212.67,36.627,48.852,0.0014346,8.6815
14.986,140.45,59.94,4.7628,6.7742,23.644,12.045,4.7982,5.071,11.53,15.666,8.3039,22.345,-2.7127,2.0978,8.7922,8.8404,3.2799,2.4659,2.1892,4.438,4.8953,0.064205,0.22401,0.0077107,0.0082272,0.0093088,140.06,42.787,77.339,11.47,33.887
13.444,57.523,61.894,10.414,10.879,38.594,9.6469,2.3877,4.7027,8.1773,9.0125,16.713,15.194,-5.2421,1.8903,8.3271,15.188,3.3642,1.7484,1.6313,8.6158,7.1183,0.03181,0.17321,0.013399,0.01455,0.010168,196.38,40.193,0.00012986,0.00011165,0.00013161
19.966,139.98,30,4.2759,15.709,21.437,9.8056,2.683,4.3772,10.515,15.236,9.2266,12.379,-5.7157,2.2475,10.49,17.954,4.2092,0.93473,1.9791,6.2502,4.6578,0.033041,0.17532,0.014616,0.0096818,0.013352,225.73,47.973,14.662,0.00013472,0.00018181
13.183,111.2,64.349,7.2984,13.299,29.953,13.305,5.0124,5.0885,7.8883,10.91,15.858,9.8042,-4.4028,2.1993,8.601,12.389,5.374,2.1889,1.5775,5.1708,6.5081,0.041079,0.22209,0.011968,0.0096309,0.012559,202.13,41.19,35.578,0.0009392,13.195
28.389,127.64,46.719,7.7491,13.595,30.081,5.6618,3.1007,5.4005,13.533,13.517,14.105,14.32,-5.4083,2.1515,5.8357,24.19,5.9607,0.966,0.90267,4.5645,5.0784,0.025153,0.16244,0.01404,0.014098,0.012392,265.75,47.834,0.00040923,0.00010236,0.0001267
20.17,74.493,54.647,3.9134,11.753,33.952,5.8386,4.6624,8.2272,19.078,18.697,19.026,18.724,-2.4794,2.0383,5.0742,16.702,4.0779,1.4081,1.1202,7.5966,2.7358,0.030788,0.28139,0.0053105,0.011653,0.0095014,239.37,29.659,0.00013147,6.09E-05,8.84E-05
19.291,136.07,57.92,5.1736,13.655,38.55,9.7142,3.8955,5.7233,15.252,8.0716,14.727,14.007,-3.2965,2.0611,11.019,23.92,5.1645,1.5203,1.6098,7.7293,5.26,0.064311,0.21661,0.010677,0.006945,0.0058386,140.31,44.453,66.037,18.435,49.951
25.872,53.412,25.999,4.9156,14.908,29.052,5.8063,3.7272,8.226,10.064,7.6528,14.66,10.519,-2.876,2.0822,7.3477,15.421,6.2926,0.97342,2.1343,6.2257,4.1937,0.060851,0.30611,0.0094971,0.012552,0.0065962,144.65,30.743,12.674,0.0012665,6.4359
26.668,127.77,46.699,10.704,11.488,36.306,12.428,4.7603,4.1476,17.61,17.24,8.4709,13.078,-4.1332,1.7005,10.957,12.53,6.7401,1.5795,2.2689,3.1467,4.6898,0.061132,0.20323,0.0088142,0.00906,0.0097426,147.59,47.482,69.135,17.605,40.137
26.364,117.52,60.02,6.8385,7.0295,31.505,10.597,4.224,5.0885,7.2713,7.8739,14.818,13.387,-3.6384,2.2278,5.2412,14.441,6.795,1.6456,1.0508,6.3717,4.9801,0.042873,0.34026,0.010551,0.0094916,0.005756,197.24,27.393,45.246,0.0025684,23.388
22.206,105.56,57.153,11.379,13.69,40.307,12.459,3.9161,4.9467,18.86,22.269,11.68,10.412,-1.981,1.0176,11.072,23.202,4.6437,1.4666,1.8123,7.8239,4.8487,0.034132,0.16182,0.0085975,0.012571,0.011229,232.56,54.932,29.192,0.00024486,10.371
31.473,81.111,24.932,5.697,15.317,29.035,8.3139,3.5067,5.4225,14.607,15.617,18.63,28.398,-5.0425,1.4052,8.619,15.995,3.6135,1.6701,1.1072,7.0602,4.038,0.02609,0.33236,0.0089302,0.014362,0.011214,225.86,20.342,4.43E-05,3.49E-05,3.75E-05
24.192,129.71,54.07,5.2333,16.499,35.458,5.704,4.0865,4.4975,20.064,10.771,16.175,25.61,-3.0341,2.2004,7.0646,14.738,3.6243,2.1971,2.3898,5.0248,3.3002,0.049014,0.32118,0.010379,0.0055286,0.005891,178.04,29.605,59.177,14.211,36.982
15.083,48.267,41.813,11.33,9.1215,44.203,6.0413,2.063,3.9568,12.163,16.642,16.064,12.568,-5.1538,1.7065,8.0782,19.312,7.7888,1.6102,1.1811,5.4096,6.9488,0.030563,0.3489,0.014298,0.0059358,0.011263,200.37,19.673,9.65E-05,8.64E-05,9.97E-05
25.128,52.626,42.898,4.4803,16.194,25.628,5.0339,3.9286,7.685,19.384,11.744,7.9414,17.225,-5.3605,1.927,9.8642,22.584,8.104,0.93753,1.8409,3.5599,3.2922,0.042544,0.31027,0.011696,0.010407,0.0050877,194.03,29.224,0.17929,9.82E-05,0.00036366
29.557,98.605,49.725,4.7465,12.579,29.397,10.468,4.5983,6.081,8.6227,8.5557,6.9139,11.488,-2.412,2.1851,7.3653,18.002,4.9049,2.5229,2.3615,7.5,5.6976,0.057465,0.36051,0.011424,0.011465,0.013352,156.59,26.885,47.156,11.802,26.14
22.981,73.774,64.365,4.8653,7.3313,28.919,11.031,4.6278,3.4815,14.784,21.116,18.587,27.942,-3.142,1.9344,8.0725,9.6001,4.4171,1.2123,1.8449,5.1388,7.4261,0.031235,0.2391,0.0054377,0.012993,0.010587,235.92,34.84,0.00024206,0.00010608,0.0001783
15.918,53.139,51.972,10.748,12.337,39.255,6.6461,4.3673,8.1947,18.276,21.858,12.992,26.527,-3.0442,2.2901,7.6814,20.282,8.2838,1.5853,0.90613,8.2658,5.3936,0.059814,0.37468,0.013129,0.0085138,0.0069543,149.16,25.475,17.959,15.91,40.208
31.469,61.522,24.23,6.9283,11.269,15.445,7.389,4.808,4.6712,10.459,19.63,10.361,12.656,-3.0924,1.5925,6.6088,10.315,3.4777,0.99765,2.285,3.2947,7.4184,0.060909,0.2651,0.011844,0.0099419,0.0095453,145.01,35.637,16.572,0.030216,5.7239
16.881,130.98,40.305,5.0697,5.61,24.176,10.052,2.9884,5.7477,19.709,7.8262,13.222,18.232,-5.3612,1.0802,6.5921,24.022,7.1825,2.404,2.2819,5.8345,3.4472,0.039547,0.30874,0.010145,0.0077213,0.01298,207.12,29.422,43.523,8.06E-05,0.0024111
21.861,82.822,64.77,7.6527,15.918,23.205,5.8075,4.1565,6.838,15.518,11.153,13.555,25.958,-5.5132,1.4907,4.2827,10.218,4.657,1.3627,1.9954,5.7645,4.5552,0.028081,0.2126,0.012132,0.0056459,0.014548,237.35,35.724,0.00017323,0.00011926,0.00013458
17.393,139.6,57.781,4.2375,9.2285,34.578,4.7237,4.7068,4.0078,12.487,17.34,13.007,25.88,-5.6713,2.2359,4.185,12.934,5.2505,1.8053,1.4023,6.8786,4.3237,0.052862,0.16993,0.0090392,0.011863,0.0087179,164.34,55.148,64.666,2.3433,27.679
